person_id,tripnum,dest_purpose,depart_time_timestamp,arrival_time_timestamp,mode_1,mode_2,mode_3,mode_4,distance_miles,speed_mph
2519678701,23,Went home,2025-04-15 17:01:00.0000000,2025-04-15 17:34:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.274004310808807,4.134553292379649
2520031501,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-15 06:20:00.0000000,2025-04-15 07:05:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,4.85677902617852,6.475705368238027
2520031501,2,Went home,2025-04-15 15:45:00.0000000,2025-04-15 16:45:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,4.919572066237243,4.919572066237243
2520031501,3,"Other shopping (e.g., mall, pet store)",2025-04-15 17:30:00.0000000,2025-04-15 17:40:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.20402838750187,13.224223221904106
2520031501,4,Went home,2025-04-15 17:50:00.0000000,2025-04-15 18:00:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.20402838750187,13.224223221904106
2520101801,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-10 16:02:00.0000000,2025-04-10 16:46:00.0000000,"Rail (e.g., train, subway)",Walk (or jog/wheelchair),Missing Response,Missing Response,8.22460929430392,11.215381408315077
2520101801,2,Went home,2025-04-10 18:46:00.0000000,2025-04-10 19:28:00.0000000,"Rail (e.g., train, subway)",Walk (or jog/wheelchair),Missing Response,Missing Response,8.22460929430392,11.749441849005603
2520153501,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-17 14:00:00.0000000,2025-04-17 14:22:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,2.47604036771971,6.752849644416744
2520153501,2,Went home,2025-04-17 15:45:00.0000000,2025-04-17 16:30:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,2.47604036771971,3.3013871569596134
2520330701,1,Other reason,2025-04-07 11:19:00.0000000,2025-04-07 11:32:00.0000000,"Uber/Lyft, taxi, or car service",Missing Response,Missing Response,Missing Response,3.94658878002708,18.21508118499017
2520330701,2,Went home,2025-04-07 13:05:00.0000000,2025-04-07 13:20:00.0000000,"Uber/Lyft, taxi, or car service",Missing Response,Missing Response,Missing Response,3.98584423116618,15.94337692466472
2520330701,3,Went home,2025-04-07 13:50:00.0000000,2025-04-07 13:53:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.0883989217958778,1.7679784359175559
2520330701,4,Other reason,2025-04-07 14:29:00.0000000,2025-04-07 14:34:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.253034056528987,3.0364208240311394
2520330701,5,Went home,2025-04-07 14:34:00.0000000,2025-04-07 15:43:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,3.058613741191421,2.659664122775149
2520330701,6,Went home,2025-04-08 12:13:00.0000000,2025-04-08 12:15:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.240932363754307,7.22804319306114
2520330701,7,Went home,2025-04-08 12:15:00.0000000,2025-04-08 12:20:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.156814929123212,1.8817866766252502
2520330701,8,"Recreational event (e.g., movies, sporting event)",2025-04-08 14:07:00.0000000,2025-04-08 14:31:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,1.383560722348176,3.45890180587044
2520330701,9,Grocery shopping,2025-04-08 15:38:00.0000000,2025-04-08 15:44:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.151378453573309,1.51378453573309
2520330701,10,Grocery shopping,2025-04-08 15:44:00.0000000,2025-04-08 15:48:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.183381162166596,2.7507449399483392
2520330701,11,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-08 16:00:00.0000000,2025-04-08 16:17:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.9415593892967721,3.3231546953470725
2520330701,12,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-09 10:22:19.0000000,2025-04-09 10:42:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,1.32306774638068,4.033066852755422
2520330701,13,Went home,2025-04-09 11:43:00.0000000,2025-04-09 11:55:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,1.2260331784744751,6.130165892372375
2520330701,14,Went home,2025-04-09 17:36:00.0000000,2025-04-09 17:38:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.0734705390832186,2.204138213878697
2520330701,15,Other reason,2025-04-09 17:38:00.0000000,2025-04-09 18:17:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,5.234544176023216,8.053144886189562
2520330701,16,Went home,2025-04-09 19:29:48.0000000,2025-04-09 20:10:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,5.451115159257734,8.135992775011543
2520330701,17,Went to primary workplace,2025-04-10 09:25:00.0000000,2025-04-10 09:44:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.668655582001044,8.427351158637315
2520330701,18,Went to primary workplace,2025-04-10 14:21:00.0000000,2025-04-10 14:25:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.143740135099123,2.156123587722722
2520330701,19,Went to primary workplace,2025-04-10 14:30:00.0000000,2025-04-10 14:35:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.161008258075084,1.9321068253283094
2520330701,20,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-10 18:25:00.0000000,2025-04-10 18:45:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.613430744210454,7.840300072931434
2520330701,21,Went home,2025-04-10 20:29:00.0000000,2025-04-10 20:32:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.105741929497703,2.11483858995406
2520330701,22,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-04-11 10:07:00.0000000,2025-04-11 10:31:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,3.021631483237414,7.5540787080935345
2520330701,23,Went to primary workplace,2025-04-11 10:42:00.0000000,2025-04-11 10:50:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.304792884180749,2.285952346236483
2520330701,24,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-11 19:02:00.0000000,2025-04-11 19:17:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.5193013507546933,10.077205403018773
2520330701,25,Went home,2025-04-11 20:18:00.0000000,2025-04-11 20:19:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.212947865719359,12.777383038483078
2520330701,26,Went to primary workplace,2025-04-12 09:04:00.0000000,2025-04-12 09:24:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.9441474618486434,8.832451217997148
2520330701,27,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-12 09:24:00.0000000,2025-04-12 09:29:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.330084823902575,3.9610337309658235
2520330701,28,Went to primary workplace,2025-04-12 09:42:00.0000000,2025-04-12 09:46:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.172922389928484,2.5938617875451353
2520330701,29,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-12 13:29:00.0000000,2025-04-12 13:32:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.17207269527453,3.4414539054906
2520330701,30,Went to primary workplace,2025-04-12 13:43:00.0000000,2025-04-12 13:47:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.156371754652003,2.345599775777803
2520330701,31,Went home,2025-04-12 18:58:00.0000000,2025-04-12 19:18:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.7580951655254657,8.274293770870168
2520330701,32,"Social event (e.g., visit friends, family, co-workers)",2025-04-12 20:03:19.0000000,2025-04-12 20:23:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.7709432912367565,2.350042801471572
2520330701,33,Went to restaurant to eat/get take-out,2025-04-12 23:06:00.0000000,2025-04-12 23:15:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.315358061878798,2.102387079191987
2520330701,34,Went home,2025-04-12 23:57:00.0000000,2025-04-13 00:09:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,0.885788102213437,4.428940511067185
2520330701,35,Went to primary workplace,2025-04-13 09:19:00.0000000,2025-04-13 09:41:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2.707332691691568,7.383648038518892
2520330701,36,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-13 14:49:00.0000000,2025-04-13 14:53:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.16322781404189,2.4484416950453003
2520330701,37,Went to primary workplace,2025-04-13 15:04:00.0000000,2025-04-13 15:08:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.257553480138205,3.86334083548143
2520330701,38,Went home,2025-04-13 19:49:00.0000000,2025-04-13 20:25:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,3.0163141755464746,5.027190292577458
2520406901,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-05-12 06:30:00.0000000,2025-05-12 07:00:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,13.29897175523098
2520406901,2,Went home,2025-05-12 14:35:00.0000000,2025-05-12 15:05:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,13.29897175523098
2520406901,3,"Changed or transferred mode (e.g., change from ferry to bus)",2025-05-13 06:00:00.0000000,2025-05-13 06:45:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,8.865981170153987
2520406901,4,Went home,2025-05-13 14:45:00.0000000,2025-05-13 15:17:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,12.467793812900178
2520406901,5,"Changed or transferred mode (e.g., change from ferry to bus)",2025-05-14 06:00:00.0000000,2025-05-14 06:50:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,7.979386244893086
2520406901,6,Went home,2025-05-14 15:40:00.0000000,2025-05-14 16:20:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,9.974238790662026
2520406901,7,"Changed or transferred mode (e.g., change from ferry to bus)",2025-05-15 05:50:00.0000000,2025-05-15 06:20:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,13.29897175523098
2520406901,8,Went home,2025-05-15 15:20:00.0000000,2025-05-15 16:10:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,7.979386244893086
2520406901,9,"Changed or transferred mode (e.g., change from ferry to bus)",2025-05-16 05:50:00.0000000,2025-05-16 06:40:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,7.979386244893086
2520406901,10,Went home,2025-05-16 15:15:00.0000000,2025-05-16 15:50:00.0000000,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",Walk (or jog/wheelchair),Missing Response,Missing Response,6.64948587761549,11.399125161126646
2520503801,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-15 08:00:00.0000000,2025-04-15 08:30:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,4.24786004721324,8.49572009442648
2520503801,2,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-15 18:05:00.0000000,2025-04-15 18:45:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,0.800640099156224,1.2009613496956857
2520503801,3,Went home,2025-04-15 22:00:00.0000000,2025-04-15 22:45:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,4.94316236387526,6.59088315183368
2520855701,1,Went home,2025-04-12 00:00:00.0000000,2025-04-12 14:00:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0,0
2520855701,2,Went home,2025-04-13 01:19:00.0000000,2025-04-13 02:19:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0,0
2520855701,3,"Social event (e.g., visit friends, family, co-workers)",2025-04-13 06:07:00.0000000,2025-04-13 06:20:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,1.18120928338643,5.451751928712535
2520855701,4,Went home,2025-04-13 06:20:00.0000000,2025-04-13 06:32:00.0000000,Missing Response,Missing Response,Missing Response,Missing Response,1.01450021407927,5.07250107039635
2520855701,5,"Went to another residence (e.g., someone else's home, second home)",2025-04-14 09:20:00.0000000,2025-04-14 09:31:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.288899303766895,1.575817249305335
2520855701,6,Went home,2025-04-14 09:33:00.0000000,2025-04-14 09:37:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,0.267325310918389,4.009919762973465
2520855701,7,Went home,2025-04-14 18:29:00.0000000,2025-04-14 20:30:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.0881560604674972,0.04371376344297827
2520855701,8,Went home,2025-04-14 20:30:00.0000000,2025-04-14 20:35:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.109640910660448,1.3156961907101388
2520855701,9,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-14 22:16:00.0000000,2025-04-14 23:16:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,0.087695024796326,0.087695024796326
2520855701,10,Went home,2025-04-15 00:00:00.0000000,2025-04-15 12:24:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0,0
2520855701,11,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-15 14:51:00.0000000,2025-04-15 15:27:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,2.056043340028538,3.4267389000475634
2520855701,12,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-15 22:27:00.0000000,2025-04-15 22:33:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.261573751440549,2.61573751440549
2520855701,13,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-15 22:33:00.0000000,2025-04-15 22:52:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.684425912014727,2.161349535519213
2520855701,14,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",2025-04-17 00:00:00.0000000,2025-04-17 13:17:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0,0
2521144301,1,Grocery shopping,2025-04-11 07:53:00.0000000,2025-04-11 08:05:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.537141082648127,2.6857054132406346
2521144301,2,Went home,2025-04-11 08:05:00.0000000,2025-04-11 08:35:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.587574029998974,1.175148059997948
2521144301,3,"Other shopping (e.g., mall, pet store)",2025-04-13 12:27:00.0000000,2025-04-13 12:43:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,8.1409086449532,30.528483739783848
2521144301,4,Grocery shopping,2025-04-13 12:50:00.0000000,2025-04-13 12:55:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,1.17978741940634,14.157505662898732
2521144301,5,Went home,2025-04-13 13:27:00.0000000,2025-04-13 13:43:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,7.05822128758618,26.468395999438172
2521144301,6,"Went to another residence (e.g., someone else's home, second home)",2025-04-13 13:50:00.0000000,2025-04-13 14:03:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,3.6082524333944,16.653524011124958
2521144301,7,"Recreational event (e.g., movies, sporting event)",2025-04-13 14:14:00.0000000,2025-04-13 14:31:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,4.5206268321687,15.95517229609223
2521144301,8,Went home,2025-04-13 15:23:00.0000000,2025-04-13 15:36:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,3.91434735353224,18.06627414330001
2521144301,9,"Recreational event (e.g., movies, sporting event)",2025-04-14 07:49:00.0000000,2025-04-14 08:01:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.469386000429616,2.34693000214808
2521144301,10,"Recreational event (e.g., movies, sporting event)",2025-04-14 08:01:00.0000000,2025-04-14 08:04:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.0704787171400838,1.409574342801676
2521144301,11,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-14 08:04:00.0000000,2025-04-14 08:49:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,3.4927972234271194,4.6570629645694925
2521144301,12,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-14 09:52:00.0000000,2025-04-14 10:52:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,4.8798502788544065,4.8798502788544065
2521150501,1,Went to primary workplace,2025-04-16 05:56:00.0000000,2025-04-16 06:07:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.46504567033582,7.991172731236711
2521150501,2,Went home,2025-04-16 11:11:00.0000000,2025-04-16 11:25:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.78674223157761,7.657477646014965
2521150501,3,"Medical appointment (e.g., doctor, dentist)",2025-04-16 15:48:00.0000000,2025-04-16 16:10:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.56489146304661,6.995171254074854
2521150501,4,Went home,2025-04-16 18:04:00.0000000,2025-04-16 18:21:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Walk (or jog/wheelchair),Missing Response,Missing Response,2.471397671942464,8.72259028049138
2521150501,5,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-16 18:29:00.0000000,2025-04-16 18:32:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.131257810574453,2.6251562114890596
2521150501,6,Went home,2025-04-16 18:32:00.0000000,2025-04-16 18:42:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.374161320331916,2.2449769018991037
2521150501,7,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-16 18:54:00.0000000,2025-04-16 18:55:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,0.532590790032124,31.956725670954274
2521150501,8,Went home,2025-04-16 19:02:00.0000000,2025-04-16 19:20:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.603698304033819,2.01232768011273
2521150501,9,Went to primary workplace,2025-04-17 05:59:00.0000000,2025-04-17 06:03:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.51206263426674,22.681166325664357
2521150501,10,Went home,2025-04-17 11:08:00.0000000,2025-04-17 11:22:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,1.8295362104356752,7.840880674553857
2521150501,11,"Personal business (e.g., bank, post office)",2025-04-17 12:08:00.0000000,2025-04-17 12:21:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.339528251869464,1.5670582918845781
2521150501,12,Went home,2025-04-17 13:18:00.0000000,2025-04-17 13:27:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.417204603069247,2.781364020461647
2521150501,13,"Medical appointment (e.g., doctor, dentist)",2025-04-17 13:38:00.0000000,2025-04-17 13:58:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,11.5484519451225,34.64539048075798
2521150501,14,Went home,2025-04-17 14:57:00.0000000,2025-04-17 15:32:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Walk (or jog/wheelchair),Missing Response,Missing Response,11.1858255101308,19.17571183205956
2521150501,15,Went to primary workplace,2025-04-18 06:00:00.0000000,2025-04-18 06:04:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.48724255982226,22.30886148594876
2521150501,16,Went home,2025-04-18 11:19:00.0000000,2025-04-18 11:27:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.62133053276011,12.160009395724314
2521150501,17,Went to primary workplace,2025-04-19 05:53:00.0000000,2025-04-19 05:59:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.53021841565444,15.3021841565444
2521150501,18,Went home,2025-04-19 11:13:00.0000000,2025-04-19 11:23:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.64203981115625,9.852278276050603
2521150501,19,Grocery shopping,2025-04-19 11:43:00.0000000,2025-04-19 11:49:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.175894823720051,1.7589482372005099
2521150501,20,Went home,2025-04-19 11:49:00.0000000,2025-04-19 11:55:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.25127659728361,2.5127659728361
2521150501,21,Went to primary workplace,2025-04-21 05:49:00.0000000,2025-04-21 05:54:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.48778024720546,17.85343438020304
2521150501,22,Went home,2025-04-21 11:08:00.0000000,2025-04-21 11:24:00.0000000,Household vehicle (or motorcycle),Walk (or jog/wheelchair),Missing Response,Missing Response,1.9291495799081342,7.234329010478029
2521150501,23,Went home,2025-04-21 13:12:00.0000000,2025-04-21 13:15:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.129241511227369,2.5848302245473795
2521150501,24,Went home,2025-04-21 13:15:00.0000000,2025-04-21 13:19:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.161203073115925,2.4180702774416494
2521150501,25,"Personal business (e.g., bank, post office)",2025-04-21 13:26:00.0000000,2025-04-21 13:51:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,12.8352518753529,30.804653788293024
2521150501,26,Other reason,2025-04-21 14:01:00.0000000,2025-04-21 14:04:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,0.825828951429293,16.51657902858586
2521150501,27,Went home,2025-04-21 14:04:00.0000000,2025-04-21 14:23:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,11.6943188278874,36.92950562386679
2521150501,28,Pick someone up,2025-04-21 14:53:00.0000000,2025-04-21 15:03:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,6.41421523216731,38.4854453347852
2521150501,29,Drop someone off,2025-04-21 15:04:00.0000000,2025-04-21 15:20:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,2.90930784551846,10.909931695523463
2521150501,30,Went to other work-related activity,2025-04-21 15:28:00.0000000,2025-04-21 16:36:00.0000000,Household vehicle (or motorcycle),Missing Response,Missing Response,Missing Response,19.01551924336539,16.77840426720601
2521150501,31,Went to other work-related activity,2025-04-21 18:00:00.0000000,2025-04-21 20:10:00.0000000,Airplane or helicopter,Walk (or jog/wheelchair),Missing Response,Missing Response,697.461507093756,321.9054100141674
2521150501,32,"Went to temporary lodging (e.g., hotel, vacation rental)",2025-04-21 20:21:00.0000000,2025-04-21 20:46:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,1.184544918908,2.8429123540389667
2521150501,33,Pick someone up,2025-04-22 08:45:00.0000000,2025-04-22 08:51:00.0000000,"Uber/Lyft, taxi, or car service",Missing Response,Missing Response,Missing Response,2.68946199904858,26.894619990485797
2521150501,34,"Personal business (e.g., bank, post office)",2025-04-22 08:51:00.0000000,2025-04-22 09:02:00.0000000,"Uber/Lyft, taxi, or car service",Missing Response,Missing Response,Missing Response,3.85913096974287,21.049843561949405
2521150501,35,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-22 09:51:00.0000000,2025-04-22 10:01:00.0000000,"Uber/Lyft, taxi, or car service",Missing Response,Missing Response,Missing Response,5.88940044445187,35.33654401288727
2521150501,36,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-22 12:45:00.0000000,2025-04-22 12:47:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.373133977088935,11.194131253980588
2521150501,37,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-22 14:46:00.0000000,2025-04-22 15:02:00.0000000,Airplane or helicopter,Missing Response,Missing Response,Missing Response,309.5375471640462,1160.7687037869327
2521150501,38,"Went to work-related activity (e.g., meeting, delivery, worksite)",2025-04-22 16:02:00.0000000,2025-04-22 22:04:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,2505.5143305183797,415.27864126153486
2521150501,39,"Personal business (e.g., bank, post office)",2025-04-22 22:04:00.0000000,2025-04-22 22:10:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Walk (or jog/wheelchair),Missing Response,Missing Response,0.599372991767112,5.99372991767112
2521150501,40,"Went to another residence (e.g., someone else's home, second home)",2025-04-22 22:19:00.0000000,2025-04-22 22:32:00.0000000,"Other vehicle (e.g., friend's car, rental, carshare, work car)",Missing Response,Missing Response,Missing Response,6.82509528265179,31.500536690813465
2521217701,1,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-20 07:14:00.0000000,2025-04-20 07:48:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,1.84528963701951,3.2563973081489097
2521217701,2,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-20 18:41:00.0000000,2025-04-20 19:09:00.0000000,Bus (public transit),Walk (or jog/wheelchair),Missing Response,Missing Response,2.84777610092331,6.102386076815773
2521217701,3,"Changed or transferred mode (e.g., change from ferry to bus)",2025-04-20 20:15:00.0000000,2025-04-20 20:43:00.0000000,Bus (public transit),Missing Response,Missing Response,Missing Response,3.97033764235758,8.507878530592714
2521217701,4,Attend K-12 school,2025-04-21 09:21:00.0000000,2025-04-21 09:31:00.0000000,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,0.501847674410532,3.0110980908555556
